gene	category	report_path	syntax	source_image	is_external	resolved_path	exists	reason	suggested_markdown_path
BCLAF1	nucleoplasm	detail/nucleoplasm/BCLAF1/BCLAF1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BCLAF1/BCLAF1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BCLAF1/BCLAF1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BCLAF1/BCLAF1-PAE.png
BDP1	nucleoplasm	detail/nucleoplasm/BDP1/BDP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/IF_images/Rh30_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BDP1/IF_images/Rh30_1.jpg	True	resolved	detail/nucleoplasm/BDP1/IF_images/Rh30_1.jpg
BDP1	nucleoplasm	detail/nucleoplasm/BDP1/BDP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/IF_images/Rh30_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BDP1/IF_images/Rh30_2.jpg	True	resolved	detail/nucleoplasm/BDP1/IF_images/Rh30_2.jpg
BDP1	nucleoplasm	detail/nucleoplasm/BDP1/BDP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/BDP1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BDP1/BDP1-PAE.png	True	resolved	detail/nucleoplasm/BDP1/BDP1-PAE.png
BDP1	nucleoplasm	detail/nucleoplasm/BDP1/BDP1-evaluation.md	obsidian	BDP1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BDP1/BDP1-PAE.png	True	resolved	detail/nucleoplasm/BDP1/BDP1-PAE.png
BDP1	nucleoplasm	detail/nucleoplasm/BDP1/BDP1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/BDP1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/BDP1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BDP1/BDP1-PAE.png
BEND2	nucleoplasm	detail/nucleoplasm/BEND2/BEND2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND2/BEND2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BEND2/BEND2-PAE.png	True	resolved	detail/nucleoplasm/BEND2/BEND2-PAE.png
BEND2	nucleoplasm	detail/nucleoplasm/BEND2/BEND2-evaluation.md	obsidian	BEND2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BEND2/BEND2-PAE.png	True	resolved	detail/nucleoplasm/BEND2/BEND2-PAE.png
BEND2	nucleoplasm	detail/nucleoplasm/BEND2/BEND2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND2/BEND2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND2/BEND2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND2/BEND2-PAE.png
BEND6	nucleoplasm	detail/nucleoplasm/BEND6/BEND6-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND6/IF_images/BEND6_IF_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BEND6/IF_images/BEND6_IF_red_green.jpg	True	resolved	detail/nucleoplasm/BEND6/IF_images/BEND6_IF_red_green.jpg
BEND6	nucleoplasm	detail/nucleoplasm/BEND6/BEND6-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND6/BEND6-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BEND6/BEND6-PAE.png	True	resolved	detail/nucleoplasm/BEND6/BEND6-PAE.png
BEND6	nucleoplasm	detail/nucleoplasm/BEND6/BEND6-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND6/BEND6-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND6/BEND6-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BEND6/BEND6-PAE.png
BHLHA15	nucleoplasm	detail/nucleoplasm/BHLHA15/BHLHA15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/IF_images/HEK293_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BHLHA15/IF_images/HEK293_1.jpg	True	resolved	detail/nucleoplasm/BHLHA15/IF_images/HEK293_1.jpg
BHLHA15	nucleoplasm	detail/nucleoplasm/BHLHA15/BHLHA15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/IF_images/HEK293_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BHLHA15/IF_images/HEK293_2.jpg	True	resolved	detail/nucleoplasm/BHLHA15/IF_images/HEK293_2.jpg
BHLHA15	nucleoplasm	detail/nucleoplasm/BHLHA15/BHLHA15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png	True	resolved	detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png
BHLHA15	nucleoplasm	detail/nucleoplasm/BHLHA15/BHLHA15-evaluation.md	obsidian	BHLHA15-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png	True	resolved	detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png
BHLHA15	nucleoplasm	detail/nucleoplasm/BHLHA15/BHLHA15-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BHLHA15/BHLHA15-PAE.png
BICD2	nucleoplasm	detail/nucleoplasm/BICD2/BICD2-evaluation.md	markdown	https://images.proteinatlas.org/23013/193_H4_1_blue_red_green.jpg	True		True	external_url	
BICD2	nucleoplasm	detail/nucleoplasm/BICD2/BICD2-evaluation.md	markdown	https://images.proteinatlas.org/23013/193_H4_2_blue_red_green.jpg	True		True	external_url	
BOP1	nucleoplasm	detail/nucleoplasm/BOP1/BOP1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BOP1/BOP1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BOP1/BOP1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BOP1/BOP1-PAE.png
BRF2	nucleoplasm	detail/nucleoplasm/BRF2/BRF2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/IF_images/A431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRF2/IF_images/A431_1.jpg	True	resolved	detail/nucleoplasm/BRF2/IF_images/A431_1.jpg
BRF2	nucleoplasm	detail/nucleoplasm/BRF2/BRF2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/IF_images/A431_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRF2/IF_images/A431_2.jpg	True	resolved	detail/nucleoplasm/BRF2/IF_images/A431_2.jpg
BRF2	nucleoplasm	detail/nucleoplasm/BRF2/BRF2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/BRF2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRF2/BRF2-PAE.png	True	resolved	detail/nucleoplasm/BRF2/BRF2-PAE.png
BRF2	nucleoplasm	detail/nucleoplasm/BRF2/BRF2-evaluation.md	obsidian	BRF2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRF2/BRF2-PAE.png	True	resolved	detail/nucleoplasm/BRF2/BRF2-PAE.png
BRF2	nucleoplasm	detail/nucleoplasm/BRF2/BRF2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/BRF2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/BRF2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRF2/BRF2-PAE.png
BRIP1	nucleoplasm	detail/nucleoplasm/BRIP1/BRIP1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/IF_images/BRIP1_IF_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/IF_images/BRIP1_IF_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/IF_images/BRIP1_IF_red_green.jpg
BRIP1	nucleoplasm	detail/nucleoplasm/BRIP1/BRIP1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/BRIP1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/BRIP1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/BRIP1/BRIP1-PAE.png
BRSK1	nucleoplasm	detail/nucleoplasm/BRSK1/BRSK1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/IF_images/BRSK1_IF_147_G7_1_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/IF_images/BRSK1_IF_147_G7_1_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/IF_images/BRSK1_IF_147_G7_1_red_green.jpg
BRSK1	nucleoplasm	detail/nucleoplasm/BRSK1/BRSK1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/BRSK1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRSK1/BRSK1-PAE.png	True	resolved	detail/nucleoplasm/BRSK1/BRSK1-PAE.png
BRSK1	nucleoplasm	detail/nucleoplasm/BRSK1/BRSK1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/BRSK1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/BRSK1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRSK1/BRSK1-PAE.png
BRWD3	nucleoplasm	detail/nucleoplasm/BRWD3/BRWD3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/IF_images/U251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRWD3/IF_images/U251MG_1.jpg	True	resolved	detail/nucleoplasm/BRWD3/IF_images/U251MG_1.jpg
BRWD3	nucleoplasm	detail/nucleoplasm/BRWD3/BRWD3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/IF_images/U251MG_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRWD3/IF_images/U251MG_2.jpg	True	resolved	detail/nucleoplasm/BRWD3/IF_images/U251MG_2.jpg
BRWD3	nucleoplasm	detail/nucleoplasm/BRWD3/BRWD3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/BRWD3-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRWD3/BRWD3-PAE.png	True	resolved	detail/nucleoplasm/BRWD3/BRWD3-PAE.png
BRWD3	nucleoplasm	detail/nucleoplasm/BRWD3/BRWD3-evaluation.md	obsidian	BRWD3-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BRWD3/BRWD3-PAE.png	True	resolved	detail/nucleoplasm/BRWD3/BRWD3-PAE.png
BRWD3	nucleoplasm	detail/nucleoplasm/BRWD3/BRWD3-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/BRWD3-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/BRWD3-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BRWD3/BRWD3-PAE.png
BTAF1	nucleoplasm	detail/nucleoplasm/BTAF1/BTAF1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/IF_images/HaCaT_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTAF1/IF_images/HaCaT_1.jpg	True	resolved	detail/nucleoplasm/BTAF1/IF_images/HaCaT_1.jpg
BTAF1	nucleoplasm	detail/nucleoplasm/BTAF1/BTAF1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/IF_images/HaCaT_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTAF1/IF_images/HaCaT_2.jpg	True	resolved	detail/nucleoplasm/BTAF1/IF_images/HaCaT_2.jpg
BTAF1	nucleoplasm	detail/nucleoplasm/BTAF1/BTAF1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/BTAF1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTAF1/BTAF1-PAE.png	True	resolved	detail/nucleoplasm/BTAF1/BTAF1-PAE.png
BTAF1	nucleoplasm	detail/nucleoplasm/BTAF1/BTAF1-evaluation.md	obsidian	BTAF1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTAF1/BTAF1-PAE.png	True	resolved	detail/nucleoplasm/BTAF1/BTAF1-PAE.png
BTAF1	nucleoplasm	detail/nucleoplasm/BTAF1/BTAF1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/BTAF1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/BTAF1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTAF1/BTAF1-PAE.png
BTBD10	nucleoplasm	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_46777.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_46777.jpg	True	resolved	detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_46777.jpg
BTBD10	nucleoplasm	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	obsidian	BTBD10-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD10/BTBD10-PAE.png	True	resolved	detail/nucleoplasm/BTBD10/BTBD10-PAE.png
BTBD10	nucleoplasm	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_thumb_if_selected_60x60.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_thumb_if_selected_60x60.jpg	True	resolved	detail/nucleoplasm/BTBD10/IF_images/BTBD10_IF_thumb_if_selected_60x60.jpg
BTBD10	nucleoplasm	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/BTBD10-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD10/BTBD10-PAE.png	True	resolved	detail/nucleoplasm/BTBD10/BTBD10-PAE.png
BTBD10	nucleoplasm	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/BTBD10-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/BTBD10-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD10/BTBD10-PAE.png
BTBD3	nucleoplasm	detail/nucleoplasm/BTBD3/BTBD3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD3/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD3/IF_images/A-431_1.jpg	True	resolved	detail/nucleoplasm/BTBD3/IF_images/A-431_1.jpg
BTBD3	nucleoplasm	detail/nucleoplasm/BTBD3/BTBD3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD3/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD3/IF_images/U-251MG_1.jpg	True	resolved	detail/nucleoplasm/BTBD3/IF_images/U-251MG_1.jpg
BTBD7	nucleoplasm	detail/nucleoplasm/BTBD7/BTBD7-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/IF_images/RT4_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD7/IF_images/RT4_1.jpg	True	resolved	detail/nucleoplasm/BTBD7/IF_images/RT4_1.jpg
BTBD7	nucleoplasm	detail/nucleoplasm/BTBD7/BTBD7-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/IF_images/RT4_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD7/IF_images/RT4_2.jpg	True	resolved	detail/nucleoplasm/BTBD7/IF_images/RT4_2.jpg
BTBD7	nucleoplasm	detail/nucleoplasm/BTBD7/BTBD7-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/BTBD7-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD7/BTBD7-PAE.png	True	resolved	detail/nucleoplasm/BTBD7/BTBD7-PAE.png
BTBD7	nucleoplasm	detail/nucleoplasm/BTBD7/BTBD7-evaluation.md	obsidian	BTBD7-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BTBD7/BTBD7-PAE.png	True	resolved	detail/nucleoplasm/BTBD7/BTBD7-PAE.png
BTBD7	nucleoplasm	detail/nucleoplasm/BTBD7/BTBD7-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/BTBD7-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/BTBD7-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD7/BTBD7-PAE.png
BTBD8	nucleoplasm	detail/nucleoplasm/BTBD8/BTBD8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_red_green.jpg
BTBD8	nucleoplasm	detail/nucleoplasm/BTBD8/BTBD8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_thumb_if_selected_60x60.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_thumb_if_selected_60x60.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_thumb_if_selected_60x60.jpg
BTBD8	nucleoplasm	detail/nucleoplasm/BTBD8/BTBD8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_35311.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_35311.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/IF_images/BTBD8_IF_35311.jpg
BTBD8	nucleoplasm	detail/nucleoplasm/BTBD8/BTBD8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/BTBD8-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/BTBD8-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BTBD8/BTBD8-PAE.png
BUD13	nucleoplasm	detail/nucleoplasm/BUD13/BUD13-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/IF_images/A431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD13/IF_images/A431_1.jpg	True	resolved	detail/nucleoplasm/BUD13/IF_images/A431_1.jpg
BUD13	nucleoplasm	detail/nucleoplasm/BUD13/BUD13-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/IF_images/A431_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD13/IF_images/A431_2.jpg	True	resolved	detail/nucleoplasm/BUD13/IF_images/A431_2.jpg
BUD13	nucleoplasm	detail/nucleoplasm/BUD13/BUD13-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/BUD13-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD13/BUD13-PAE.png	True	resolved	detail/nucleoplasm/BUD13/BUD13-PAE.png
BUD13	nucleoplasm	detail/nucleoplasm/BUD13/BUD13-evaluation.md	obsidian	BUD13-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD13/BUD13-PAE.png	True	resolved	detail/nucleoplasm/BUD13/BUD13-PAE.png
BUD13	nucleoplasm	detail/nucleoplasm/BUD13/BUD13-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/BUD13-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/BUD13-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD13/BUD13-PAE.png
BUD31	nucleoplasm	detail/nucleoplasm/BUD31/BUD31-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/IF_images/A431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD31/IF_images/A431_1.jpg	True	resolved	detail/nucleoplasm/BUD31/IF_images/A431_1.jpg
BUD31	nucleoplasm	detail/nucleoplasm/BUD31/BUD31-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/IF_images/A431_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD31/IF_images/A431_2.jpg	True	resolved	detail/nucleoplasm/BUD31/IF_images/A431_2.jpg
BUD31	nucleoplasm	detail/nucleoplasm/BUD31/BUD31-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/BUD31-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD31/BUD31-PAE.png	True	resolved	detail/nucleoplasm/BUD31/BUD31-PAE.png
BUD31	nucleoplasm	detail/nucleoplasm/BUD31/BUD31-evaluation.md	obsidian	BUD31-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/BUD31/BUD31-PAE.png	True	resolved	detail/nucleoplasm/BUD31/BUD31-PAE.png
BUD31	nucleoplasm	detail/nucleoplasm/BUD31/BUD31-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/BUD31-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/BUD31-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/BUD31/BUD31-PAE.png
