path	file_type	rows_or_lines	columns_if_table	has_gene_column	has_status_column	has_category_column	has_score_column	has_report_path_column	likely_usefulness	recommended_role	reason
audit_work/quarantine/stale_duplicates_20260602_225513/ABRAXAS1/ABRAXAS1-evaluation.md	md	10		False	True	False	False	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_20260602_225513/ABRAXAS2/ABRAXAS2-evaluation.md	md	10		False	True	False	False	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_20260602_225513/ABTB2/ABTB2-evaluation.md	md	10		False	True	False	False	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_20260602_225513/ABTB3/ABTB3-evaluation.md	md	10		False	True	False	False	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_20260602_225513/ACBD4/ACBD4-evaluation.md	md	10		False	True	False	False	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_recreated_20260603_000911/AAAS/AAAS-evaluation.md	md	196	属性;值	True	True	True	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/stale_duplicates_recreated_20260603_000911/ABTB3/ABTB3-evaluation.md	md	183	属性;值	True	True	True	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/quarantine/step1b_blocker_report_backups_20260604_214832/SELENOF-evaluation.md	md	105	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/quarantine/step1b_blocker_report_backups_20260604_214832/TRIM63-evaluation.md	md	197	Dimension;Max;Score;Rationale	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/quarantine_violation_restore_plan_20260602_232636.tsv	tsv	8	gene;path;violation_type;current_status;current_category;restore_source;restore_target;recommended_action;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/continuous_completion_master_queue_20260604_131856.summary.md	md	16	Priority;Type;Count	False	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/queues/continuous_completion_master_queue_20260604_131856.tsv	tsv	556	global_index;batch_id;priority;task_type;gene;current_path;current_status;current_category;current_lines;current_score;source_audit;error_type;risk_level;needs_harvest;needs_report_repair;needs_false_rejection_recheck;needs_new_evaluation;needs_manual_review;needs_validator_exception_review;duplicate_status;skip_reason;recommended_action;worker_id;lock_path;stage_path;final_path;state;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/critical_false_rejection_reopen_queue_20260604_113712.tsv	tsv	94	batch_id;priority;gene;current_path;status;score;lines;nuclear_score;hpa_nuclear;uniprot_nuclear;go_nuclear;chromatin_or_rna_or_dna_related;pubmed_relevant;ppi_relevant;structure_relevant;missing_sources;harvest_completed;rejection_reason;risk_level;recommended_action;reason;lock_path;stage_path;final_path;state	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/missing_excel_gene_evaluation_queue_20260604_133115.tsv	tsv	1061	global_index;batch_id;priority;gene;excel_sheets;has_any_report;duplicate_status;needs_harvest;needs_new_evaluation;current_path;target_category;target_path;worker_id;lock_path;stage_path;final_path;state;reason	True	True	True	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/next_session_thin_rejected_harvest_queue_20260604_182052.tsv	tsv	998	priority;gene;path;status;lines;chars;missing_sources;has_hpa;has_uniprot_go;has_pubmed;has_alphafold_pae;has_pdb_or_no_pdb;has_ppi;false_rejection_risk;needs_harvest;needs_reevaluate;recommended_next_action;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/parallel_recovery_queue_20260604_013811.tsv	tsv	50	global_index;batch_id;worker_id;recovery_batch;gene;current_path;current_status;current_lines;priority;needs_reharvest;needs_reevaluate;needs_manual_review;missing_sources;risk_level;flags;has_packet;stage_path;final_path;state	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/recovery_false_rejection_queue_20260603_204714.tsv	tsv	687	priority;gene;current_path;status;lines;final_score;nuclear_score;hpa_nuclear;uniprot_nuclear;go_nuclear;chromatin_or_rna_or_dna_related;pubmed_relevant;ppi_relevant;structure_relevant;rejection_reason;risk_level;recommended_action;reason	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/recovery_harvest_gap_queue_20260603_204714.tsv	tsv	635	priority;gene;current_path;in_queue;was_processed;has_harvest_packet;packet_path;missing_sources;report_status;report_lines;was_rejected_due_to_missing_harvest;needs_reharvest;needs_manual_review;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/queues/recovery_master_queue_20260603_204714.summary.md	md	39	Metric;Count	False	True	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/queues/recovery_master_queue_20260603_204714.tsv	tsv	687	batch_id;priority;gene;current_path;current_status;current_lines;source_flags;needs_reharvest;needs_reevaluate;needs_manual_review;missing_sources;risk_level;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/recovery_batch1_summary_20260603_210311.md	md	36	Gene;Status;Score;Lines;Validate	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/recovery_plan_sanity_check_20260602_193836.md	md	96	Action;Count	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/recreated_stale_duplicate_quarantine_20260603_000911.tsv	tsv	2	gene;stale_path;quarantine_path;canonical_path;canonical_exists;stale_exists_before;stale_exists_after;canonical_status;canonical_lines;stale_lines;action;reason	True	True	True	True	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/reeval_reports_batch11_15.json	json	25	batch;gene;has_packet;report;chars	True	True	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/audit_actionable_20260601_120305.tsv	tsv	2141	gene;cat;status;length;priority;issues_count;issues	True	True	True	True	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/audit_then_fix_batches_20260602_193922.tsv	tsv	275	batch_id;gene;current_path;status;current_lines;current_chars;risk;issues;missing_modules;priority;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/broken_report_audit_20260601_154641.tsv	tsv	2146	gene;category;status;char_count;risk;flags;has_hpa_details;has_if_or_rescue;has_plddt;has_pae_or_note;has_pdb_info;has_real_ppi;has_pubmed_counts;has_key_lit;rejection_lines;lazy_phrases	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/claude_history_audit_prompt.md	md	53		True	True	False	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/repair_audits/codex_step1_if_pae_true_mismatch_check_20260604_210250.tsv	tsv	6782	gene;path;source;report_claim;evidence_exists;image_or_metadata_exists;image_embedded;old_todo_or_checklist_only;is_true_mismatch;is_audit_false_positive;needs_repair;reason	True	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/codex_step1_if_pae_true_mismatch_check_20260604_211018.tsv	tsv	6782	gene;path;source;report_claim;evidence_exists;image_or_metadata_exists;image_embedded;old_todo_or_checklist_only;is_true_mismatch;is_audit_false_positive;needs_repair;reason	True	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/codex_step1_if_pae_true_mismatch_check_20260604_211724.tsv	tsv	6782	gene;path;source;report_claim;evidence_exists;image_or_metadata_exists;image_embedded;old_todo_or_checklist_only;is_true_mismatch;is_audit_false_positive;needs_repair;reason	True	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/codex_step1_if_pae_true_mismatch_check_20260604_215236.tsv	tsv	6782	gene;path;source;report_claim;evidence_exists;image_or_metadata_exists;image_embedded;old_todo_or_checklist_only;is_true_mismatch;is_audit_false_positive;needs_repair;reason	True	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/codex_step1b_two_blockers_repair_audit_20260604_215056.tsv	tsv	2	gene;path;old_status;new_status;old_category;new_category;old_lines;new_lines;old_chars;new_chars;has_hpa;has_uniprot_go;has_pubmed_strict_broad;has_alphafold_plddt_pae;has_pdb_or_no_pdb_explanation;has_ppi;has_te_relevance_reasoning;has_scoring_table;has_final_decision_reason;has_manual_review_note;contains_packet_error;contains_harvest_failure;contains_forbidden_placeholders;status_changed;category_changed;score_changed;qa_pass;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/codex_step1b_two_blockers_repair_audit_20260604_215206.tsv	tsv	2	gene;path;old_status;new_status;old_category;new_category;old_lines;new_lines;old_chars;new_chars;has_hpa;has_uniprot_go;has_pubmed_strict_broad;has_alphafold_plddt_pae;has_pdb_or_no_pdb_explanation;has_ppi;has_te_relevance_reasoning;has_scoring_table;has_final_decision_reason;has_manual_review_note;contains_packet_error;contains_harvest_failure;contains_forbidden_placeholders;status_changed;category_changed;score_changed;qa_pass;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/codex_step1b_two_blockers_repair_summary_20260604_215056.md	md	11		False	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/codex_step1b_two_blockers_repair_summary_20260604_215206.md	md	11		False	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/data_absence_mismatch_audit_20260602_032944.tsv	tsv	2647	gene;category;status;report_path;mismatch_type;risk;report_claim;actual_evidence;packet_evidence;source_checked;candidates;local_files;action_suggestion;notes	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/data_absence_mismatch_deep_audit_20260604_183229.tsv	tsv	544	gene;path;status;lines;source;report_claim;evidence_exists;evidence_type;evidence_path_or_source;embedded_in_report;mismatch_type;severity;recommended_action;needs_download;needs_embed;needs_report_text_fix;needs_manual_review;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/duplicate_report_audit_20260602_223514.tsv	tsv	57	gene;file_count;paths;statuses;categories;canonical_path;stale_paths;action;reason;in_pilot	True	True	True	True	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/duplicate_report_audit_after_quarantine_20260602_225535.summary.md	md	20	Metric;Before;After	True	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/duplicate_report_audit_after_quarantine_20260602_225535.tsv	tsv	47	gene;file_count;paths;categories	True	True	True	False	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/duplicate_report_audit_after_recreated_stale_quarantine_20260603_000911.summary.md	md	29		False	True	True	True	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/duplicate_report_audit_after_recreated_stale_quarantine_20260603_000911.tsv	tsv	47	gene;file_count;paths;categories	True	True	True	False	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/false_absence_harvest_failure_audit_20260604_220809.tsv	tsv	2492	gene;path;lines;chars;has_uni_q;has_uni_nd;has_uni_url;has_af_q;has_af_url;has_go_nd;has_hpa_nd;has_if_un;has_pae_nd;has_pdb_0;has_ppi_0;has_pm_0;has_pkt_e;has_one_line;nuclear_score;issue_count;risk_level	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/false_absence_repair_queue_20260604_221004.tsv	tsv	196	batch_id;priority;gene;path;lines;nuclear_score;issue_count;missing_or_suspect_sources;needs_harvest;needs_reevaluation;recommended_action;state;reason	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/fast_batch_quality_audit_20260602_152422.tsv	tsv	1545	gene;category;status;lines;risk;modified_today;issues;issue_count	True	True	True	False	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/fast_batch_quality_audit_20260602_152933.tsv	tsv	925	gene;category;status;lines;is_thin;is_one_liner;has_packet_error;has_template;risk;missing_fields;issues	True	True	True	False	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/fast_batch_quality_audit_20260602_191138.tsv	tsv	2352	gene;category;status;lines;chars;risk;missing_fields;issues;has_packet_error;has_template;has_hpa;has_pubmed;has_alphafold;has_pdb;has_ppi;has_literature	True	True	True	False	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/fast_batch_quality_audit_20260602_191202.tsv	tsv	2352	gene;category;status;lines;chars;risk;missing_fields;issues;has_packet_error;has_template;has_hpa;has_pubmed;has_alphafold;has_pdb;has_ppi;has_literature	True	True	True	False	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/final_duplicate_audit_20260604_171823.tsv	tsv	153	gene;count;paths;categories	True	True	True	False	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/final_excel_coverage_audit_20260604_171823.tsv	tsv	4756	gene;excel_sheets;has_report;report_paths;status;category;lines;chars;has_duplicate;coverage_status;reason	True	True	True	True	True	medium	SECONDARY_METADATA_SOURCE	Useful for coverage/readiness evidence and missing-gene checks, not a full presentation index.
audit_work/repair_audits/full_reevaluate_false_rejection_risk_audit_20260603_203855.tsv	tsv	703	gene;current_path;status;lines;final_score;nuclear_score;hpa_nuclear;uniprot_nuclear;go_nuclear;chromatin_or_rna_or_dna_related;pubmed_relevant;ppi_relevant;structure_relevant;rejection_reason;risk_level;recommended_action;reason	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/full_reevaluate_harvest_gap_audit_20260603_203718.tsv	tsv	1360	gene;current_path;in_queue;was_processed;has_harvest_packet;packet_path;missing_sources;report_status;report_lines;was_rejected_due_to_missing_harvest;needs_reharvest;needs_manual_review;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/full_reevaluate_harvest_gap_audit_20260603_203823.tsv	tsv	1360	gene;current_path;in_queue;was_processed;has_harvest_packet;packet_path;missing_sources;report_status;report_lines;was_rejected_due_to_missing_harvest;needs_reharvest;needs_manual_review;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/full_reevaluate_queue_consistency_audit_20260603_203649.tsv	tsv	4546	gene;in_original_recovery_plan;original_recommended_action;in_full_reevaluate_batches;batch_id;was_processed;current_report_path;current_status;current_lines;current_chars;processed_but_not_in_queue;should_have_been_skipped;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/full_reevaluate_sample_quality_audit_20260603_203926.tsv	tsv	89	gene;current_path;status;lines;chars;has_hpa;has_uni;has_pubmed;has_af;has_pae;has_pdb;has_ppi;has_score;has_reason;has_note;has_forbidden;is_template;quality_pass;needs_repair;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/history_audit_report.md	md	131		True	True	True	True	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/repair_audits/if_pae_audit_false_positive_registry_20260604_193703.tsv	tsv	3	gene;path;source;old_audit_flag;image_or_evidence_embedded;evidence_path_or_marker;why_false_positive;recommended_future_audit_fix	True	False	True	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/post_recovery_duplicate_audit_20260604_112013.tsv	tsv	88	gene;file_count;paths;categories	True	True	True	False	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/repair_audits/protocol_repair_acceptance_snapshot_20260604_182052.tsv	tsv	13	metric;value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/protocol_repair_final_git_status_20260604_182052.md	md	46		True	True	True	False	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/repair_audits/quarantine_violation_audit_20260602_232556.tsv	tsv	4	gene;path;was_target_gene;expected_action;actual_modified;modified_type;before_status;before_category;after_status;after_category;before_score;after_score;lines_changed;is_canonical_scored;is_stale_rejected;violation;recommended_action;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/quarantine_violation_audit_20260602_232636.summary.md	md	65	Metric;Value	True	True	True	True	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/repair_audits/recovery_batch1_audit_20260603_210311.tsv	tsv	5	gene;status;path;lines;chars;score;has_hpa;has_uni;has_pubmed;has_af;has_pdb;has_ppi;has_score;has_reason;has_note;has_bad;errors;pass;reason	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/recovery_master_completion_audit_20260604_111817.summary.md	md	30	Status;Count	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/recovery_master_completion_audit_20260604_111817.tsv	tsv	687	gene;batch_id;current_path;current_status;current_lines;current_chars;was_in_recovery_master_queue;was_processed;was_committed;qa_pass;qa_fail_reason;old_status;new_status;old_score;new_score;needs_reharvest;harvest_completed;has_hpa;has_uniprot_go;has_pubmed_strict_broad;has_alphafold_plddt_pae;has_pdb_or_no_pdb_explanation;has_ppi;has_scoring_table;has_final_decision_reason;has_manual_review_note;has_forbidden_placeholders;has_packet_error_conclusion;has_one_line_no_nuclear_rejection;completion_status;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/remaining_rejected_false_negative_audit_20260604_111921.tsv	tsv	242	gene;current_path;status;score;lines;nuclear_score;hpa_nuclear;uniprot_nuclear;go_nuclear;chromatin_or_rna_or_dna_related;pubmed_relevant;ppi_relevant;structure_relevant;missing_sources;harvest_completed;rejection_reason;risk_level;recommended_action;reason	True	True	False	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/repair_round1_genes_20260602_195524.tsv	tsv	7	source;batch_id;gene;current_path;status;risk;issues;repair_reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/repair_round1_summary_20260602_200322.md	md	70	Metric;Value	True	True	True	True	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/repair_audits/repair_round1_targeted_audit_20260602_200315.tsv	tsv	7	gene;category;status;lines;chars;has_hpa;has_pubmed;has_af_plddt;has_pdb;has_ppi;has_literature;has_reason;warnings	True	True	True	True	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/report_quality_audit_20260601_120229.tsv	tsv	2141	gene;category;status;wc;risk;has_score;has_hpa;has_if_embed;has_if_files;has_pae_embed;has_pae_file;has_af_plddt;has_pdb;has_domain;has_ppi_table;has_string;has_intact;has_pubmed;has_literature;has_formula;suspicious	True	True	True	True	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_audits/scored_report_sample_audit_20260602_193922.summary.md	md	48	Metric;Value	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/repair_audits/scored_report_sample_audit_20260602_193922.tsv	tsv	80	gene;current_path;status;current_lines;current_chars;has_score_table;has_hpa;has_uniprot_go;has_pubmed;has_alphafold_plddt_pae;has_pdb_or_no_pdb_explanation;has_ppi;has_key_literature;has_final_decision_reason;needs_repair;repair_priority;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/repair_ppi_errors.py	py	150		False	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/restore_backup_AAAS_ABTB3_20260602_235426.tsv	tsv	2	gene;current_path;backup_path;current_status;current_lines;current_chars;reason	True	True	True	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/safe_repair_report.json	json	3	recomputed raw/normalized score from score table;added explicit PAE absence note;fixed novelty score 10->8 for PubMed=28;fixed novelty score 10->8 for PubMed=30;fixed novelty score 10->8 for PubMed=21;fixed novelty score 10->8 for PubMed=25;fixed novelty score 10->6 for PubMed=42;fixed novelty score 10->8 for PubMed=22;fixed novelty score 10->6 for PubMed=51;fixed novelty score 10->8 for PubMed=23;fixed novelty score 10->8 for PubMed=26;fixed novelty score 10->4 for PubMed=70;fixed novelty score 10->8 for PubMed=39;fixed novelty score 10->4 for PubMed=62;fixed novelty score 10->8 for PubMed=34;fixed novelty score 10->4 for PubMed=74;fixed novelty score 10->8 for PubMed=37;fixed novelty score 10->4 for PubMed=68;fixed novelty score 10->6 for PubMed=45;fixed novelty score 10->6 for PubMed=47;fixed novelty score 10->8 for PubMed=29;fixed novelty score 10->8 for PubMed=32;fixed novelty score 10->4 for PubMed=75;fixed novelty score 10->6 for PubMed=43;fixed novelty score 10->8 for PubMed=27;fixed novelty score 10->8 for PubMed=35;fixed novelty score 10->8 for PubMed=33;fixed novelty score 10->6 for PubMed=49;fixed novelty score 10->6 for PubMed=56;fixed novelty score 10->6 for PubMed=48;fixed novelty score 10->8 for PubMed=36;fixed novelty score 10->6 for PubMed=41;fixed novelty score 10->4 for PubMed=76;fixed novelty score 10->6 for PubMed=57;fixed novelty score 10->4 for PubMed=65;fixed novelty score 10->8 for PubMed=38;fixed novelty score 10->6 for PubMed=53;fixed novelty score 10->4 for PubMed=66;fixed novelty score 10->6 for PubMed=44;fixed novelty score 10->8 for PubMed=31;fixed novelty score 10->4 for PubMed=63;fixed novelty score 10->4 for PubMed=61;fixed novelty score 10->4 for PubMed=64;fixed novelty score 10->6 for PubMed=52;fixed novelty score 10->8 for PubMed=24;fixed novelty score 10->6 for PubMed=55;fixed novelty score 10->2 for PubMed=96;fixed novelty score 10->6 for PubMed=46;fixed novelty score 10->2 for PubMed=93;fixed novelty score 10->4 for PubMed=79;fixed novelty score 10->4 for PubMed=67;fixed novelty score 10->2 for PubMed=86;fixed novelty score 10->4 for PubMed=69;fixed novelty score 10->2 for PubMed=84;fixed novelty score 10->6 for PubMed=58;fixed novelty score 10->2 for PubMed=88;fixed novelty score 10->4 for PubMed=72;fixed novelty score 10->2 for PubMed=87;fixed novelty score 10->2 for PubMed=82;fixed novelty score 10->4 for PubMed=73;fixed novelty score 10->2 for PubMed=100;fixed novelty score 10->6 for PubMed=54;fixed novelty score 10->2 for PubMed=85;fixed novelty score 10->4 for PubMed=71;fixed novelty score 10->2 for PubMed=91;fixed novelty score 10->4 for PubMed=77;fixed novelty score 10->2 for PubMed=94;fixed novelty score 10->6 for PubMed=50;fixed novelty score 6->10 for PubMed=6;fixed novelty score 10->2 for PubMed=98;fixed novelty score 10->2 for PubMed=97;fixed novelty score 10->2 for PubMed=99;fixed novelty score 10->4 for PubMed=78;fixed novelty score 10->2 for PubMed=83;fixed novelty score 10->2 for PubMed=95;fixed novelty score 10->2 for PubMed=89;fixed novelty score 10->6 for PubMed=59;fixed novelty score 10->2 for PubMed=81;fixed novelty score 10->4 for PubMed=80;fixed novelty score 10->2 for PubMed=92	False	False	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/safe_repair_reports.py	py	213		True	True	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing.json	json	4	source_sheet;total_sheet_genes;missing_count;genes	True	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_001.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_002.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_003.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_004.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_005.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_006.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_007.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_008.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_009.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_010.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_011.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_012.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_013.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_014.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_015.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_016.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/sheet3_research_many_missing_chunks/batch_017.json	json	3	source_sheet;batch_index;genes	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
