gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
KIDINS220	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHDC7A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL17	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL18	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL23	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL25	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL41	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLHL7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KLLN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KNSTRN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KNTC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KPNA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KPNA6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KPNA7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KRTCAP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KXD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KYAT3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LAGE3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LARS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LAS1L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LCMT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LDB2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LDB3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LENG9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGALS12	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGALS13	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGALS14	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGALS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGALSL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LGSN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LHFPL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LHFPL6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LHPP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LIAT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LIMD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LIMD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LIMK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LINGO2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LKAAEAR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LMCD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LMTK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LMTK3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LNP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LONRF2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LORICRIN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LPIN2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LPIN3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LPXN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRATD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRATD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRCH1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRIF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRP10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC10B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC34	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC47	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC58	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC59	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LRRC73	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LTA4H	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LTC4S	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LTO1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LUZP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LUZP4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LYPLA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LYPLA2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LYSMD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
LYSMD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAB21L2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MACIR	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAD1L1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAD2L1BP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAD2L2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEA10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEA11	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEA2B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEA9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGED2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGEH1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAGIX	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAJIN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAMSTR	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAN1C1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAP1S	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAP9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAPDA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MAST3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MBTPS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MCRIP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MDFI	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MEAK7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MEGF9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MEIOSIN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
METAP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
METTL21A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
METTL21C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
METTL22	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MFAP3L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MFSD8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MGAT4B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MGAT5B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIDEAS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIDN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIER2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIER3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIF4GD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MINDY1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MINDY2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIOS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MIS18A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MKKS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MKLN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MLIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MLXIPL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MMS19	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MMS22L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MNS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MOB1A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MOB1B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MOB2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MOCS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MON2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MORN2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MOSPD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MPHOSPH6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MPHOSPH9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MPND	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MPPE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MRFAP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MRGBP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MRI1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MRPL44	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MS4A12	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MSANTD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MSANTD3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MSANTD4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MSRB1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTHFSD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTMR10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTMR7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTMR8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTPN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MTUS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYBPH	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYCBP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYG1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYOZ1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYOZ2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYPN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYRFL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
MYRIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Mfap1a	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Mndal	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Mplkip	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Mycs	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
N4BP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
N4BP2L2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
N4BP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAA30	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAA40	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NABP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NABP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NACA2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NADK	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAIF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NANP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAP1L3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAPEPLD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NARF	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAT16	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAV2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NAV3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NBEAL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NBPF3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NCBP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NCK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NCKAP5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NCKIPSD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NCLN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NDEL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEDD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEK10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEK11	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEK5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEK9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEMF	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NEXMIF	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NFATC2IP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NFKBIL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NFU1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NGDN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NHEJ1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NHLRC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NHLRC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NHSL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NHSL3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NIF3L1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NIPAL3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NKIRAS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NLE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NME7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NME8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NMRK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NMRK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NOC3L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NOM1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NOPCHAP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NOS1AP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NPEPPS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NPTXR	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NQO2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NRARP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NRBF2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NRIP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NSFL1C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NSMCE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NSMCE3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NSMCE4A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NSRP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NT5C1B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NT5C3A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NTMT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NUAK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NUBP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NUTM2A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NVL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NXN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
NYAP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Naa11	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Nat8f3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OAZ2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OAZ3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ODR4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OGFR	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OPLAH	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSBPL10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSBPL11	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSBPL1A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSBPL3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSBPL7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSER1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OSTM1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OTUD6B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OTULINL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OVCA2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
OXNAD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Obox6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Obox7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Obox8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
P2RX6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAAF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PABIR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PABIR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PABIR3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PABPC1L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PACS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PADI1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PADI3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAFAH1B2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAGE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAGE3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAGR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAK1IP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PANO1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAOX	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PAPSS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PASD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PATL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PBOV1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PBXIP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCBD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCID2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCLAF	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCLO	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCP4L1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PCYT1A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PDLIM4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PDZD7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PELI1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PERM1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHF3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHOSPHO2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHPT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHTF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHTF2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHYHD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PHYHIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PIERCE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PIGX	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PIH1D1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PIMREG	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PITPNC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PJA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PKN3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PKP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PKP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLA2G4C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLAA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLAAT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLAAT5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLCD4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLCZ1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLEK	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
PLEKHA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
