batch_id	priority	gene	current_path	current_status	current_lines	source_flags	needs_reharvest	needs_reevaluate	needs_manual_review	missing_sources	risk_level	reason
44	P0	POU2AF2	detail/rejected/POU2AF2/POU2AF2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_44
44	P0	POU2AF3	detail/rejected/POU2AF3/POU2AF3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_44
44	P0	POU6F2	detail/rejected/POU6F2/POU6F2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_44
44	P0	PPM1B	detail/rejected/PPM1B/PPM1B-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_44
45	P0	PRAC1	detail/rejected/PRAC1/PRAC1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_45
45	P0	PRAG1	detail/rejected/PRAG1/PRAG1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_45
45	P0	PRICKLE2	detail/rejected/PRICKLE2/PRICKLE2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_45
45	P0	PRKD2	detail/rejected/PRKD2/PRKD2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_45
45	P0	PRKRIP1	detail/rejected/PRKRIP1/PRKRIP1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_45
46	P0	PRKX	detail/rejected/PRKX/PRKX-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_46
46	P0	PRM3	detail/rejected/PRM3/PRM3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_46
46	P0	PRPS2	detail/rejected/PRPS2/PRPS2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_46
46	P0	PRPSAP2	detail/rejected/PRPSAP2/PRPSAP2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_46
46	P0	PRR11	detail/rejected/PRR11/PRR11-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_46
47	P0	PRR12	detail/rejected/PRR12/PRR12-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_47
47	P0	PRR14L	detail/rejected/PRR14L/PRR14L-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_47
47	P0	PRR32	detail/rejected/PRR32/PRR32-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_47
47	P0	PRR35	detail/rejected/PRR35/PRR35-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_47
47	P0	PRR9	detail/rejected/PRR9/PRR9-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_47
48	P0	PRRG1	detail/rejected/PRRG1/PRRG1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_48
48	P0	PRXL2B	detail/rejected/PRXL2B/PRXL2B-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_48
48	P0	PSORS1C1	detail/rejected/PSORS1C1/PSORS1C1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_48
48	P0	PSRC1	detail/rejected/PSRC1/PSRC1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_48
48	P0	PTGES2	detail/rejected/PTGES2/PTGES2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_48
49	P0	PTGR3	detail/rejected/PTGR3/PTGR3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_49
49	P0	PUDP	detail/rejected/PUDP/PUDP-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_49
49	P0	PURG	detail/rejected/PURG/PURG-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_49
49	P0	PWWP2B	detail/rejected/PWWP2B/PWWP2B-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_49
49	P0	PWWP3A	detail/rejected/PWWP3A/PWWP3A-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_49
50	P0	PXMP4	detail/rejected/PXMP4/PXMP4-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_50
50	P0	PYDC2	detail/rejected/PYDC2/PYDC2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_50
50	P0	PYHIN1	detail/rejected/PYHIN1/PYHIN1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_50
50	P0	PYM1	detail/rejected/PYM1/PYM1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_50
50	P0	PYROXD1	detail/rejected/PYROXD1/PYROXD1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_50
51	P0	Pak6	detail/rejected/Pak6/Pak6-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_51
51	P0	Phf11a	detail/rejected/Phf11a/Phf11a-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_51
51	P0	QTGAL	detail/rejected/QTGAL/QTGAL-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_51
51	P0	QTMAN	detail/rejected/QTMAN/QTMAN-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_51
51	P0	R3HDM1	detail/rejected/R3HDM1/R3HDM1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_51
52	P0	RAB34	detail/rejected/RAB34/RAB34-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_52
52	P0	RAB3IP	detail/rejected/RAB3IP/RAB3IP-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_52
52	P0	RAB6C	detail/rejected/RAB6C/RAB6C-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_52
52	P0	RABL6	detail/rejected/RABL6/RABL6-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_52
52	P0	RAI14	detail/rejected/RAI14/RAI14-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_52
53	P0	RALGAPB	detail/rejected/RALGAPB/RALGAPB-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_53
53	P0	RALGDS	detail/rejected/RALGDS/RALGDS-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_53
53	P0	RASAL3	detail/rejected/RASAL3/RASAL3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_53
53	P0	RASD1	detail/rejected/RASD1/RASD1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_53
53	P0	RASL11B	detail/rejected/RASL11B/RASL11B-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_53
54	P0	RAX2	detail/rejected/RAX2/RAX2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_54
54	P0	RBPJL	detail/rejected/RBPJL/RBPJL-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_54
54	P0	RCBTB2	detail/rejected/RCBTB2/RCBTB2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_54
54	P0	RCCD1	detail/rejected/RCCD1/RCCD1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_54
54	P0	RDH14	detail/rejected/RDH14/RDH14-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_54
55	P0	RERG	detail/rejected/RERG/RERG-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_55
55	P0	REXO1	detail/rejected/REXO1/REXO1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_55
55	P0	REXO5	detail/rejected/REXO5/REXO5-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_55
55	P0	RFESD	detail/rejected/RFESD/RFESD-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_55
55	P0	RFNG	detail/rejected/RFNG/RFNG-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_55
56	P0	RHBDL1	detail/rejected/RHBDL1/RHBDL1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_56
56	P0	RHEBL1	detail/rejected/RHEBL1/RHEBL1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_56
56	P0	RIMKLA	detail/rejected/RIMKLA/RIMKLA-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_56
56	P0	RIMKLB	detail/rejected/RIMKLB/RIMKLB-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_56
56	P0	RIMS3	detail/rejected/RIMS3/RIMS3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_56
57	P0	RINL	detail/rejected/RINL/RINL-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_57
57	P0	RIOX1	detail/rejected/RIOX1/RIOX1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_57
57	P0	RIPOR3	detail/rejected/RIPOR3/RIPOR3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_57
57	P0	RIPPLY2	detail/rejected/RIPPLY2/RIPPLY2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_57
57	P0	RIPPLY3	detail/rejected/RIPPLY3/RIPPLY3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_57
58	P0	RIT2	detail/rejected/RIT2/RIT2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_58
58	P0	RMC1	detail/rejected/RMC1/RMC1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_58
58	P0	RMND5A	detail/rejected/RMND5A/RMND5A-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_58
58	P0	RMP24	detail/rejected/RMP24/RMP24-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_58
58	P0	RMP64	detail/rejected/RMP64/RMP64-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_58
59	P0	ROGDI	detail/rejected/ROGDI/ROGDI-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_59
59	P0	ROPN1L	detail/rejected/ROPN1L/ROPN1L-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_59
59	P0	RSPH1	detail/rejected/RSPH1/RSPH1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_59
59	P0	RSRC1	detail/rejected/RSRC1/RSRC1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_59
59	P0	RSRC2	detail/rejected/RSRC2/RSRC2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_59
60	P0	RSRP1	detail/rejected/RSRP1/RSRP1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_60
60	P0	RTKN	detail/rejected/RTKN/RTKN-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_60
60	P0	RTKN2	detail/rejected/RTKN2/RTKN2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_60
60	P0	RTL5	detail/rejected/RTL5/RTL5-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_60
60	P0	RTL6	detail/rejected/RTL6/RTL6-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_60
61	P0	RTN1	detail/rejected/RTN1/RTN1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_61
61	P0	RTRAF	detail/rejected/RTRAF/RTRAF-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_61
61	P0	RUFY2	detail/rejected/RUFY2/RUFY2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_61
61	P0	RWDD3	detail/rejected/RWDD3/RWDD3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_61
61	P0	Rhox13	detail/rejected/Rhox13/Rhox13-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_61
62	P0	SACK1A	detail/rejected/SACK1A/SACK1A-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_62
62	P0	SAGE1	detail/rejected/SAGE1/SAGE1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_62
62	P0	SAMD10	detail/rejected/SAMD10/SAMD10-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_62
62	P0	SAMD11	detail/rejected/SAMD11/SAMD11-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_62
62	P0	SASH3	detail/rejected/SASH3/SASH3-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_62
63	P0	SAXO6	detail/rejected/SAXO6/SAXO6-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_63
63	P0	SBF1	detail/rejected/SBF1/SBF1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_63
63	P0	SBF2	detail/rejected/SBF2/SBF2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_63
63	P0	SBNO1	detail/rejected/SBNO1/SBNO1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_63
63	P0	SC5D	detail/rejected/SC5D/SC5D-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_63
64	P0	SCAMP1	detail/rejected/SCAMP1/SCAMP1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_64
64	P0	SCEL	detail/rejected/SCEL/SCEL-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_64
64	P0	SCFD2	detail/rejected/SCFD2/SCFD2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_64
64	P0	SCHIP1	detail/rejected/SCHIP1/SCHIP1-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_64
64	P0	SCRN2	detail/rejected/SCRN2/SCRN2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_64
65	P0	SDCBP2	detail/rejected/SDCBP2/SDCBP2-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_65
65	P0	SEH1L	detail/rejected/SEH1L/SEH1L-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_65
65	P0	SELENOH	detail/rejected/SELENOH/SELENOH-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_65
65	P0	SELENOM	detail/rejected/SELENOM/SELENOM-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_65
65	P0	SENP5	detail/rejected/SENP5/SENP5-evaluation.md	rejected	11	HARVEST_GAP|FALSE_REJECTION	True	True	True	HPA,PubMed,AlphaFold,PDB,PPI	HIGH_FALSE_REJECTION_RISK	RECOVERY_BATCH_65
